baselineId	groupId	unitNo	sequenceNo	section	title	pageStart	pageEnd	extractionMode	pdfMd5	risk	status	disposition	reviewer	reviewedAt	correctionCount	evidence	notes
pephs4-005	pephs4	1	5	Reading and Thinking	Voice your opinions on robots and AI	13	13	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-listening-and-infographic	0	Checked pages 13-14; excluded listening statements, prompts, expression bank, infographic and unfinished sample dialogue.	
pephs4-006	pephs4	1	6	Reading and Thinking	Write a sci-fi short story	15	15	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-five-paragraph-extract	5	Restored the complete pages 15-16 Time Machine extract, joining its cross-page paragraph; excluded all tasks, images and furniture.	
pephs4-007	pephs4	2	7	Reading and Thinking	Experience the iconic features of Australia	21	21	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-four-entry-blog	4	Restored all four dated blog entries across pages 21-22, including the cross-page 3 Oct entry; excluded prompts, notes, questions and images.	
pephs4-008	pephs4	2	8	Reading and Thinking	spiritual world around them. Most of their	22	22	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Merged the rest of the 3 Oct entry and the full 6 Oct entry into pephs4-007 after checking page order.	
pephs4-009	pephs4	2	9	Reading and Thinking	Build up your vocabulary	23	23	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-incomplete-exercises	0	Excluded vocabulary fragments, isolated paired sentences and the Thailand cloze; checked pages 22 and 24.	
pephs4-010	pephs4	2	10	Reading and Thinking	Review useful structures	24	24	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-intentionally-erroneous-passage	0	Excluded sentence blanks and the deliberately erroneous Eiffel Tower correction passage without repairing it.	
pephs4-011	pephs4	2	11	Reading and Thinking	milk in that temporary, protected environment until they are about seven or eight months	27	27	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-adjacent-page-recovery	override-complete-four-animal-qa	5	Recovered the opening and kangaroo section from page 26 and retained all koala, Tasmanian devil and platypus Q&A through page 28.	
pephs4-012	pephs4	2	12	Reading and Thinking	Australia also has some animals that many people	28	28	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Merged the complete platypus question and answer into pephs4-011; excluded the following comprehension and writing tasks.	
pephs4-013	pephs4	2	13	Reading and Thinking	Assessing Your Progress	29	29	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-incomplete-assessment	0	Excluded sentence blanks, unordered Grand Bazaar fragments and reflection prompts; checked pages 28 and 30.	
pephs4-014	pephs4	2	14	Reading and Thinking	experience when they travel to a new place. Examples include:	30	30	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line	override-complete-model-description	1	Retained the complete Dujiangyan model description; excluded project instructions, image and furniture.	
pephs4-015	pephs4	3	15	Reading and Thinking	Learn about sea exploration	33	33	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-seven-paragraph-essay	7	Restored all seven paragraphs of Reaching Out Across the Sea across pages 33-34; excluded sidebar, tasks and furniture.	
pephs4-016	pephs4	3	16	Reading and Thinking	Build up your vocabulary	35	35	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-incomplete-exercises	0	Excluded vocabulary exercises and the incomplete Zac Sunderland passage without supplying its missing words.	
pephs4-017	pephs4	3	17	Reading and Thinking	Review useful structures	36	36	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-incomplete-story-cloze	0	Excluded infinitive exercises and the incomplete Little Mermaid opening without reconstruction.	
pephs4-018	pephs4	3	18	Reading and Thinking	Express your opinions on sea exploration	39	39	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-structural-split	split-two-complete-argumentative-texts	9	Split the two independent opposing essays into separate lessons, preserving all five and four printed paragraphs respectively.	
pephs4-019	pephs4	3	19	Reading and Thinking	Assessing Your Progress	41	41	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review-and-adjacent-page-recovery	recovered-adjacent-world-oceans-day	3	Rejected the incomplete seal cloze and recovered the complete three-paragraph World Oceans Day text from page 42.	
pephs4-020	pephs4	4	20	Reading and Thinking	Help the needy	45	45	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-two-entry-blog	2	Restored both dated Volunteering in the Bush entries across pages 45-46 with their internal paragraph breaks.	
pephs4-021	pephs4	4	21	Reading and Thinking	bamboo hut with no windows, with a door just big enough	46	46	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Merged all four concluding village paragraphs into pephs4-020; excluded questions and analysis tasks.	
pephs4-022	pephs4	4	22	Reading and Thinking	Build up your vocabulary	47	47	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-incomplete-exercises	0	Excluded the word puzzle, categories and incomplete Xu Yuan cloze without reconstruction.	
pephs4-023	pephs4	4	23	Reading and Thinking	Listening and Speaking	50	50	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line	override-complete-eight-turn-dialogue	1	Retained the complete Jessie and Susan animal-shelter dialogue; excluded surrounding instructions and prompts.	
pephs4-024	pephs4	4	24	Reading and Thinking	Make a speech about China's aid to other countries	51	51	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-eight-part-speech	8	Restored Zhan Bingbing’s full speech through the page-52 conclusion and final thank-you.	
pephs4-025	pephs4	4	25	Reading and Thinking	a case study a hypothetical example	52	52	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Merged the final appeal and thank-you into pephs4-024; excluded speech-analysis and writing tasks.	
pephs4-026	pephs4	4	26	Reading and Thinking	Assessing Your Progress	53	53	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review-and-adjacent-page-recovery	recovered-two-adjacent-project-posters	8	Rejected the incomplete assessment report and recovered People’s Shoes and China Exchange from page 54 as separate lessons.	
pephs4-027	pephs4	5	27	Reading and Thinking	Get a head start on your future career	57	57	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-seven-paragraph-article	7	Restored Working Out What You Want to Do across pages 57-58; excluded the chart, strategy box and exercises.	
pephs4-028	pephs4	5	28	Reading	Build up your vocabulary	59	59	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-incomplete-exercises	0	Excluded vocabulary, sentence-completion and speech clozes without reconstruction.	
pephs4-029	pephs4	5	29	Reading	Successful applicants will ideally have the following:	63	63	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review-and-adjacent-page-recovery	recovered-three-complete-application-texts	18	Recovered and separated the complete job advertisement, Kelly Xu cover letter and CV across pages 62-64.	
pephs4-030	pephs4	5	30	Reading	Assessing Your Progress	65	65	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line	override-complete-model-passage	1	Retained the complete Make High School Count draft; excluded the cloze and reflection prompts.	
pephs4-031	pephs4	1	31	Reading	Using Words and Expressions	68	68	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-incomplete-exercises	0	Excluded vocabulary questions and both incomplete AI cloze passages without reconstruction.	
pephs4-032	pephs4	1	32	Reading	Some men, dressed in black protective suits, take the meteor away …	70	70	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line	override-complete-recap	1	Retained the complete printed Previously on The Evos recap; excluded listening and acting tasks.	
pephs4-033	pephs4	1	33	Reading	writer Jules Verne. Underline the words that describe the unusual environment	71	71	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-adapted-extract	10	Restored Journey to the Centre of the Earth across pages 71-72 in narrative and dialogue order.	
pephs4-034	pephs4	1	34	Reading	SCIENCE FICTION OR	73	73	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-six-paragraph-article	6	Restored Science Fiction or Science Fact? across pages 73-74 including the page-turn sentence.	
pephs4-035	pephs4	1	35	Reading	"In the film, such a ""wormhole"" mysteriously appears near"	74	74	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Merged the full page-74 continuation and conclusion into pephs4-034.	
pephs4-036	pephs4	2	36	Reading	Using Structures	76	76	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-intentionally-erroneous-draft	0	Excluded the deliberately error-filled rock-art passage and sentence blanks without silent correction.	
pephs4-037	pephs4	2	37	Reading	To fully appreciate Australian cuisine, you have	78	78	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review-and-independent-text-split	recovered-article-and-recipe	8	Restored the five-paragraph Australian cuisine article across pages 78-79 and separated the complete Pavlova recipe.	
pephs4-038	pephs4	2	38	Reading	outside. Casual friendliness is the key to such meals. It is a	79	79	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Merged both concluding paragraphs into pephs4-037; the independent recipe was also recovered there.	
pephs4-039	pephs4	2	39	Reading	THE KIWI	80	80	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line	override-complete-headed-article	5	Retained the introduction, Fruit, People and Bird sections, and conclusion in printed order.	
pephs4-040	pephs4	2	40	Reading	THE THORN BIRDS (Adapted)	81	81	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line	override-complete-adapted-excerpt	6	Retained all six paragraphs of the complete adapted excerpt; excluded illustration labels.	
pephs4-041	pephs4	3	41	Reading	Using Structures 3 Complete the news report below	83	83	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-incomplete-news-cloze	0	Excluded the Jiaolong report with missing verb forms without supplying answers.	
pephs4-042	pephs4	3	42	Reading	Listening and Speaking	84	84	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review-and-independent-text-split	split-three-complete-news-reports	3	Separated three complete shark-attack reports; left the two blank headline exercises unanswered in body text.	
pephs4-043	pephs4	3	43	Reading	The plastic on Henderson Island accounts for just 2 seconds ' worth of global annual plastic	86	86	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review-and-adjacent-page-recovery	restored-article-and-two-poems	13	Restored A Sea of Plastic across pages 85-86 and recovered Sea Fever and On the Seashore as separate lessons.	
pephs4-044	pephs4	4	44	Reading	Using Structures 4 The Chinese soldiers, who are dressed in	90	90	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review-and-adjacent-page-recovery	recovered-poem-and-gift-catalogue	8	Rejected incomplete exercises; recovered As I Grew Older and The World’s Most Useful Gifts as independent lessons.	
pephs4-045	pephs4	4	45	Reading	FOR THE CHILDREN (Adapted)	94	94	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-adapted-speech	9	Restored Audrey Hepburn’s complete speech across pages 94-95 through the final thank-you.	
pephs4-046	pephs4	4	46	Reading	in over 100 developing nations, UNICEF is brought up against the face of today's international	95	95	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review	removed-merged-continuation	0	Merged the full page-95 continuation and conclusion into pephs4-045.	
pephs4-047	pephs4	5	47	Reading	Using Words and Expressions	96	96	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-page-review-and-adjacent-page-recovery	recovered-reporter-model	1	Rejected the page-96 cloze and page-97 rewrite exercises; recovered the complete reporter-career model paragraph.	
pephs4-048	pephs4	5	48	Reading	by Malcolm Gladwell in his 2008 best-selling book, Outliers: The Story of Success. He claimed	99	99	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-seven-paragraph-article	7	Restored Does Practice Really Make Perfect? across pages 99-100; excluded questions and chart.	
pephs4-049	pephs4	5	49	Reading	THE SUMMER BREAK THAT COULD	101	101	text	6fc94127b322f6f5abff068bef6faa2e	normal	passed	2026-07-22	visual-line-by-line-and-cross-page-order	override-complete-headed-article	9	Restored the complete article across pages 101-102 including four options and all six Top Tips.	
